Cancer label,Country,Sex,Year,ASR (World),Crude rate,Total incidence,CO2_Emissions,PM2.5,Precipitation,Humidity,Temperature
Colorectum,Brazil,Female,2018,6.831392377,9.568921018,9995,16025,57,0.047,72.95,24.65
Colorectum,Brazil,Female,2019,6.866648832,9.874045074,10385,15937,58,0.043,71.36,25.08
Colorectum,Brazil,Female,2020,6.671819683,9.786765553,10356,15233,61,0.045,70.64,24.61
Colorectum,Brazil,Female,2021,6.645085833,9.968599664,10598,17354,62,0.045,70.83,24.48
Lung,Brazil,Female,2000,6.342859039,5.238486734,4587,11920,36,0.051,75.16,23.98
Lung,Brazil,Female,2001,6.370338993,5.359147175,4756,11983,38,0.045,73.57,24.4
Lung,Brazil,Female,2002,6.320021893,5.464498565,4912,12054,40,0.046,72.86,24.67
Lung,Brazil,Female,2003,6.68264763,5.927918945,5394,11867,44,0.044,72.02,24.55
Lung,Brazil,Female,2004,6.90194403,6.248887531,5753,12599,46,0.049,73.07,24.35
Lung,Brazil,Female,2005,6.985035395,6.516592974,6068,12568,46,0.047,72.42,24.63
Lung,Brazil,Female,2006,7.314756295,7.006283886,6596,12762,48,0.048,72.99,24.44
Lung,Brazil,Female,2007,7.54508597,7.402790303,7043,13405,52,0.044,71.36,24.57
Lung,Brazil,Female,2008,7.70565527,7.771511808,7468,14010,54,0.051,72.68,24.26
Lung,Brazil,Female,2009,7.661654576,8.012481326,7772,13025,52,0.054,75.06,24.49
Lung,Brazil,Female,2010,7.80439097,8.368284641,8189,14881,56,0.046,71.52,24.75
Lung,Brazil,Female,2011,7.971452447,8.839114887,8724,15650,56,0.052,73.36,24.27
Lung,Brazil,Female,2012,8.096841525,9.26736674,9225,16807,56,0.041,70.3,24.71
Lung,Brazil,Female,2013,8.206162367,9.63411783,9672,17487,57,0.048,72.43,24.59
Lung,Brazil,Female,2014,8.375163474,10.17131023,10298,18286,57,0.045,72.16,24.67
Lung,Brazil,Female,2015,8.60455655,10.75345933,10978,17381,57,0.043,71.29,25.15
Lung,Brazil,Female,2016,8.503238847,10.97578296,11295,16224,57,0.044,71.02,25.04
Lung,Brazil,Female,2017,8.555589835,11.37107394,11792,16789,59,0.046,71.34,24.85
Lung,Brazil,Female,2018,8.629302744,11.81874237,12345,16025,57,0.047,72.95,24.65
Lung,Brazil,Female,2019,8.503685911,12.00003109,12621,15937,58,0.043,71.36,25.08
Lung,Brazil,Female,2020,8.228151203,11.9149807,12608,15233,61,0.045,70.64,24.61
Lung,Brazil,Female,2021,8.185638414,12.20443297,12975,17354,62,0.045,70.83,24.48
Melanoma of skin,Brazil,Female,2000,0.6090284108,0.5264753399,461,11920,36,0.051,75.16,23.98
Melanoma of skin,Brazil,Female,2001,0.5859063776,0.5217168087,463,11983,38,0.045,73.57,24.4
Melanoma of skin,Brazil,Female,2002,0.5673258106,0.5128529801,461,12054,40,0.046,72.86,24.67
Melanoma of skin,Brazil,Female,2003,0.5917766438,0.5417990434,493,11867,44,0.044,72.02,24.55
Melanoma of skin,Brazil,Female,2004,0.5591042255,0.5257190275,484,12599,46,0.049,73.07,24.35
Melanoma of skin,Brazil,Female,2005,0.5846761417,0.5648859434,526,12568,46,0.047,72.42,24.63
Melanoma of skin,Brazil,Female,2006,0.5597690969,0.553407202,521,12762,48,0.048,72.99,24.44
Melanoma of skin,Brazil,Female,2007,0.5707528043,0.569687966,542,13405,52,0.044,71.36,24.57
Melanoma of skin,Brazil,Female,2008,0.5592990062,0.5817186798,559,14010,54,0.051,72.68,24.26
Melanoma of skin,Brazil,Female,2009,0.5434482841,0.5824822374,565,13025,52,0.054,75.06,24.49
Melanoma of skin,Brazil,Female,2010,0.6116599795,0.6795590775,665,14881,56,0.046,71.52,24.75
Melanoma of skin,Brazil,Female,2011,0.5596278554,0.6372997781,629,15650,56,0.052,73.36,24.27
Melanoma of skin,Brazil,Female,2012,0.5360800218,0.6308841531,628,16807,56,0.041,70.3,24.71
Melanoma of skin,Brazil,Female,2013,0.5336190626,0.6414776553,644,17487,57,0.048,72.43,24.59
Melanoma of skin,Brazil,Female,2014,0.5524706959,0.6844744599,693,18286,57,0.045,72.16,24.67
Melanoma of skin,Brazil,Female,2015,0.6079442727,0.7660052099,782,17381,57,0.043,71.29,25.15
Melanoma of skin,Brazil,Female,2016,0.543705296,0.716171053,737,16224,57,0.044,71.02,25.04
Melanoma of skin,Brazil,Female,2017,0.5696852769,0.7753004961,804,16789,59,0.046,71.34,24.85
Melanoma of skin,Brazil,Female,2018,0.5153575966,0.7199428319,752,16025,57,0.047,72.95,24.65
Melanoma of skin,Brazil,Female,2019,0.5481339231,0.7787041806,819,15937,58,0.043,71.36,25.08
Melanoma of skin,Brazil,Female,2020,0.5148621788,0.7588617941,803,15233,61,0.045,70.64,24.61
Melanoma of skin,Brazil,Female,2021,0.493073627,0.728033227,774,17354,62,0.045,70.83,24.48
Breast,Brazil,Female,2000,11.07618826,9.483408292,8304,11920,36,0.051,75.16,23.98
Breast,Brazil,Female,2001,11.17279637,9.752611186,8655,11983,38,0.045,73.57,24.4
Breast,Brazil,Female,2002,11.25093538,10.01565158,9003,12054,40,0.046,72.86,24.67
Breast,Brazil,Female,2003,11.27553831,10.26231129,9338,11867,44,0.044,72.02,24.55
Breast,Brazil,Female,2004,11.41629582,10.63168975,9788,12599,46,0.049,73.07,24.35
Breast,Brazil,Female,2005,11.4899706,10.96050559,10206,12568,46,0.047,72.42,24.63
Breast,Brazil,Female,2006,11.77644356,11.50577123,10832,12762,48,0.048,72.99,24.44
Breast,Brazil,Female,2007,11.60530047,11.62289581,11058,13405,52,0.044,71.36,24.57
Breast,Brazil,Female,2008,11.91660069,12.26500243,11786,14010,54,0.051,72.68,24.26
Breast,Brazil,Female,2009,11.66077254,12.33728307,11967,13025,52,0.054,75.06,24.49
Breast,Brazil,Female,2010,12.01482,12.98315501,12705,14881,56,0.046,71.52,24.75
Breast,Brazil,Female,2011,12.07394222,13.39748007,13223,15650,56,0.052,73.36,24.27
Breast,Brazil,Female,2012,11.97616923,13.65241344,13590,16807,56,0.041,70.3,24.71
Breast,Brazil,Female,2013,12.1169695,14.14836742,14204,17487,57,0.048,72.43,24.59
Breast,Brazil,Female,2014,12.06752437,14.4411271,14621,18286,57,0.045,72.16,24.67
Breast,Brazil,Female,2015,12.26998289,15.08795172,15403,17381,57,0.043,71.29,25.15
Breast,Brazil,Female,2016,12.42316953,15.61388939,16068,16224,57,0.044,71.02,25.04
Breast,Brazil,Female,2017,12.51965692,16.12605746,16723,16789,59,0.046,71.34,24.85
Breast,Brazil,Female,2018,12.70746429,16.82291947,17572,16025,57,0.047,72.95,24.65
Breast,Brazil,Female,2019,12.69491097,17.17617952,18065,15937,58,0.043,71.36,25.08
Breast,Brazil,Female,2020,12.20427902,16.84332971,17823,15233,61,0.045,70.64,24.61
Breast,Brazil,Female,2021,12.12839934,17.06175026,18139,17354,62,0.045,70.83,24.48
Uterus,Brazil,Female,2000,8.951439558,7.710979382,6752,11920,36,0.051,75.16,23.98
Uterus,Brazil,Female,2001,8.904397004,7.841527584,6959,11983,38,0.045,73.57,24.4
Uterus,Brazil,Female,2002,8.294161755,7.446936765,6694,12054,40,0.046,72.86,24.67
Uterus,Brazil,Female,2003,8.426823913,7.726955526,7031,11867,44,0.044,72.02,24.55
Uterus,Brazil,Female,2004,8.295524465,7.752183263,7137,12599,46,0.049,73.07,24.35
Uterus,Brazil,Female,2005,8.28679024,7.94813853,7401,12568,46,0.047,72.42,24.63
Uterus,Brazil,Female,2006,8.108244046,7.958016809,7492,12762,48,0.048,72.99,24.44
Uterus,Brazil,Female,2007,8.119395809,8.175337637,7778,13405,52,0.044,71.36,24.57
Uterus,Brazil,Female,2008,7.987703126,8.255410174,7933,14010,54,0.051,72.68,24.26
Uterus,Brazil,Female,2009,7.915239907,8.398053639,8146,13025,52,0.054,75.06,24.49
Uterus,Brazil,Female,2010,7.637711953,8.291642639,8114,14881,56,0.046,71.52,24.75
Uterus,Brazil,Female,2011,7.648167705,8.529077157,8418,15650,56,0.052,73.36,24.27
Uterus,Brazil,Female,2012,7.626846982,8.722877551,8683,16807,56,0.041,70.3,24.71
Uterus,Brazil,Female,2013,7.486084512,8.765533178,8800,17487,57,0.048,72.43,24.59
Uterus,Brazil,Female,2014,7.354540438,8.820139866,8930,18286,57,0.045,72.16,24.67
Uterus,Brazil,Female,2015,7.451883397,9.139167018,9330,17381,57,0.043,71.29,25.15
Uterus,Brazil,Female,2016,7.413808878,9.291760663,9562,16224,57,0.044,71.02,25.04
Uterus,Brazil,Female,2017,7.77349088,9.957404133,10326,16789,59,0.046,71.34,24.85
Uterus,Brazil,Female,2018,7.562218187,9.917403984,10359,16025,57,0.047,72.95,24.65
Uterus,Brazil,Female,2019,7.476243295,9.94630578,10461,15937,58,0.043,71.36,25.08
Uterus,Brazil,Female,2020,7.227141245,9.821731788,10393,15233,61,0.045,70.64,24.61
Uterus,Brazil,Female,2021,7.230295914,9.982708835,10613,17354,62,0.045,70.83,24.48
Cervix uteri,Brazil,Female,2000,5.152407001,4.51215633,3951,11920,36,0.051,75.16,23.98
Cervix uteri,Brazil,Female,2001,5.320520257,4.748411731,4214,11983,38,0.045,73.57,24.4
Cervix uteri,Brazil,Female,2002,4.987326727,4.546703101,4087,12054,40,0.046,72.86,24.67
Cervix uteri,Brazil,Female,2003,4.953340871,4.616831199,4201,11867,44,0.044,72.02,24.55
Cervix uteri,Brazil,Female,2004,5.049612135,4.769488119,4391,12599,46,0.049,73.07,24.35
Cervix uteri,Brazil,Female,2005,5.003603401,4.836970131,4504,12568,46,0.047,72.42,24.63
Cervix uteri,Brazil,Female,2006,4.945066463,4.885066645,4599,12762,48,0.048,72.99,24.44
Cervix uteri,Brazil,Female,2007,4.873214747,4.930638835,4691,13405,52,0.044,71.36,24.57
Cervix uteri,Brazil,Female,2008,4.856349601,5.055437114,4858,14010,54,0.051,72.68,24.26
Cervix uteri,Brazil,Female,2009,4.894236639,5.215535645,5059,13025,52,0.054,75.06,24.49
Cervix uteri,Brazil,Female,2010,4.677578143,5.095160242,4986,14881,56,0.046,71.52,24.75
Cervix uteri,Brazil,Female,2011,4.686738124,5.22808721,5160,15650,56,0.052,73.36,24.27
Cervix uteri,Brazil,Female,2012,4.643817636,5.287170857,5263,16807,56,0.041,70.3,24.71
Cervix uteri,Brazil,Female,2013,4.632074792,5.408732404,5430,17487,57,0.048,72.43,24.59
Cervix uteri,Brazil,Female,2014,4.513669026,5.380976707,5448,18286,57,0.045,72.16,24.67
Cervix uteri,Brazil,Female,2015,4.604653224,5.608882138,5726,17381,57,0.043,71.29,25.15
Cervix uteri,Brazil,Female,2016,4.589192727,5.680781514,5846,16224,57,0.044,71.02,25.04
Cervix uteri,Brazil,Female,2017,4.871826608,6.157081676,6385,16789,59,0.046,71.34,24.85
Cervix uteri,Brazil,Female,2018,4.843195263,6.247801757,6526,16025,57,0.047,72.95,24.65
Cervix uteri,Brazil,Female,2019,4.806251716,6.27146859,6596,15937,58,0.043,71.36,25.08
Cervix uteri,Brazil,Female,2020,4.709476528,6.262736126,6627,15233,61,0.045,70.64,24.61
Cervix uteri,Brazil,Female,2021,4.633462719,6.213678937,6606,17354,62,0.045,70.83,24.48
Corpus uteri,Brazil,Female,2000,0.8856320769,0.7297564907,639,11920,36,0.051,75.16,23.98
Corpus uteri,Brazil,Female,2001,0.8774122143,0.7391927138,656,11983,38,0.045,73.57,24.4
Corpus uteri,Brazil,Female,2002,0.8926790586,0.7676107511,690,12054,40,0.046,72.86,24.67
Corpus uteri,Brazil,Female,2003,1.017772725,0.8945728627,814,11867,44,0.044,72.02,24.55
Corpus uteri,Brazil,Female,2004,0.9094889185,0.8113886643,747,12599,46,0.049,73.07,24.35
Corpus uteri,Brazil,Female,2005,0.9438376797,0.8763249616,816,12568,46,0.047,72.42,24.63
Corpus uteri,Brazil,Female,2006,0.9466205112,0.913493654,860,12762,48,0.048,72.99,24.44
Corpus uteri,Brazil,Female,2007,1.031280836,1.007990331,959,13405,52,0.044,71.36,24.57
Corpus uteri,Brazil,Female,2008,1.026797431,1.036479079,996,14010,54,0.051,72.68,24.26
Corpus uteri,Brazil,Female,2009,0.9559222069,0.9969209267,967,13025,52,0.054,75.06,24.49
Corpus uteri,Brazil,Female,2010,0.9759954889,1.039265537,1017,14881,56,0.046,71.52,24.75
Corpus uteri,Brazil,Female,2011,1.025865503,1.1388314,1124,15650,56,0.052,73.36,24.27
Corpus uteri,Brazil,Female,2012,1.058803898,1.214552454,1209,16807,56,0.041,70.3,24.71
Corpus uteri,Brazil,Female,2013,1.104173905,1.284947477,1290,17487,57,0.048,72.43,24.59
Corpus uteri,Brazil,Female,2014,1.123671092,1.349194967,1366,18286,57,0.045,72.16,24.67
Corpus uteri,Brazil,Female,2015,1.147306606,1.424260326,1454,17381,57,0.043,71.29,25.15
Corpus uteri,Brazil,Female,2016,1.19144667,1.531459402,1576,16224,57,0.044,71.02,25.04
Corpus uteri,Brazil,Female,2017,1.344315958,1.76178359,1827,16789,59,0.046,71.34,24.85
Corpus uteri,Brazil,Female,2018,1.236247654,1.668697282,1743,16025,57,0.047,72.95,24.65
Corpus uteri,Brazil,Female,2019,1.314657169,1.84074639,1936,15937,58,0.043,71.36,25.08
Corpus uteri,Brazil,Female,2020,1.290092618,1.837144866,1944,15233,61,0.045,70.64,24.61
Corpus uteri,Brazil,Female,2021,1.342723708,1.967759058,2092,17354,62,0.045,70.83,24.48
Ovary,Brazil,Female,2000,2.633137928,2.222388311,1946,11920,36,0.051,75.16,23.98
Ovary,Brazil,Female,2001,2.616984337,2.268284959,2013,11983,38,0.045,73.57,24.4
Ovary,Brazil,Female,2002,2.707184229,2.382930767,2142,12054,40,0.046,72.86,24.67
Ovary,Brazil,Female,2003,2.712089647,2.427655349,2209,11867,44,0.044,72.02,24.55
Ovary,Brazil,Female,2004,2.84229909,2.611215996,2404,12599,46,0.049,73.07,24.35
Ovary,Brazil,Female,2005,2.721995548,2.586017779,2408,12568,46,0.047,72.42,24.63
Ovary,Brazil,Female,2006,2.823823637,2.730921145,2571,12762,48,0.048,72.99,24.44
Ovary,Brazil,Female,2007,2.720691278,2.713900974,2582,13405,52,0.044,71.36,24.57
Ovary,Brazil,Female,2008,2.908296349,2.964788048,2849,14010,54,0.051,72.68,24.26
Ovary,Brazil,Female,2009,2.904355497,3.054681185,2963,13025,52,0.054,75.06,24.49
Ovary,Brazil,Female,2010,2.835433766,3.044220289,2979,14881,56,0.046,71.52,24.75
Ovary,Brazil,Female,2011,2.768487043,3.065928662,3026,15650,56,0.052,73.36,24.27
Ovary,Brazil,Female,2012,2.772220124,3.143370247,3129,16807,56,0.041,70.3,24.71
Ovary,Brazil,Female,2013,2.810647155,3.270141526,3283,17487,57,0.048,72.43,24.59
Ovary,Brazil,Female,2014,2.749381006,3.279156143,3320,18286,57,0.045,72.16,24.67
Ovary,Brazil,Female,2015,2.829463266,3.463675732,3536,17381,57,0.043,71.29,25.15
Ovary,Brazil,Female,2016,2.941556808,3.66442475,3771,16224,57,0.044,71.02,25.04
Ovary,Brazil,Female,2017,2.906719294,3.739571298,3878,16789,59,0.046,71.34,24.85
Ovary,Brazil,Female,2018,2.900985766,3.812250474,3982,16025,57,0.047,72.95,24.65
Ovary,Brazil,Female,2019,2.893606043,3.920143268,4123,15937,58,0.043,71.36,25.08
Ovary,Brazil,Female,2020,2.698332031,3.7045308,3920,15233,61,0.045,70.64,24.61
Ovary,Brazil,Female,2021,2.694451551,3.797248239,4037,17354,62,0.045,70.83,24.48
Oesophagus,Brazil,Female,2000,1.591980169,1.301912988,1140,11920,36,0.051,75.16,23.98
Oesophagus,Brazil,Female,2001,1.665010412,1.387113156,1231,11983,38,0.045,73.57,24.4
Oesophagus,Brazil,Female,2002,1.694044535,1.451785551,1305,12054,40,0.046,72.86,24.67
Oesophagus,Brazil,Female,2003,1.760369193,1.558359115,1418,11867,44,0.044,72.02,24.55
Oesophagus,Brazil,Female,2004,1.724960104,1.5423988,1420,12599,46,0.049,73.07,24.35
Oesophagus,Brazil,Female,2005,1.672677547,1.540012249,1434,12568,46,0.047,72.42,24.63
Oesophagus,Brazil,Female,2006,1.735975528,1.651723991,1555,12762,48,0.048,72.99,24.44
Oesophagus,Brazil,Female,2007,1.748015976,1.721676916,1638,13405,52,0.044,71.36,24.57
Oesophagus,Brazil,Female,2008,1.671614432,1.69520524,1629,14010,54,0.051,72.68,24.26
Oesophagus,Brazil,Female,2009,1.667250876,1.75157048,1699,13025,52,0.054,75.06,24.49
Oesophagus,Brazil,Female,2010,1.616675897,1.758678455,1721,14881,56,0.046,71.52,24.75
Oesophagus,Brazil,Female,2011,1.508247851,1.697101953,1675,15650,56,0.052,73.36,24.27
Oesophagus,Brazil,Female,2012,1.531206732,1.76908757,1761,16807,56,0.041,70.3,24.71
Oesophagus,Brazil,Female,2013,1.443153343,1.720235886,1727,17487,57,0.048,72.43,24.59
Oesophagus,Brazil,Female,2014,1.464840305,1.800572786,1823,18286,57,0.045,72.16,24.67
Oesophagus,Brazil,Female,2015,1.424991012,1.837628867,1876,17381,57,0.043,71.29,25.15
Oesophagus,Brazil,Female,2016,1.366179695,1.787026549,1839,16224,57,0.044,71.02,25.04
Oesophagus,Brazil,Female,2017,1.360193178,1.838927918,1907,16789,59,0.046,71.34,24.85
Oesophagus,Brazil,Female,2018,1.301163936,1.811345529,1892,16025,57,0.047,72.95,24.65
Oesophagus,Brazil,Female,2019,1.277693404,1.819828818,1914,15937,58,0.043,71.36,25.08
Oesophagus,Brazil,Female,2020,1.186999713,1.737916363,1839,15233,61,0.045,70.64,24.61
Oesophagus,Brazil,Female,2021,1.150893717,1.70815031,1816,17354,62,0.045,70.83,24.48
Kidney,Brazil,Female,2000,0.851107456,0.7171941724,628,11920,36,0.051,75.16,23.98
Kidney,Brazil,Female,2001,0.790772234,0.6749640786,599,11983,38,0.045,73.57,24.4
Kidney,Brazil,Female,2002,0.8801118688,0.7787355446,700,12054,40,0.046,72.86,24.67
Kidney,Brazil,Female,2003,0.8187304802,0.7330222352,667,11867,44,0.044,72.02,24.55
Kidney,Brazil,Female,2004,0.792818415,0.7386135097,680,12599,46,0.049,73.07,24.35
Kidney,Brazil,Female,2005,0.8044350998,0.7538972096,702,12568,46,0.047,72.42,24.63
Kidney,Brazil,Female,2006,0.8522843556,0.8221442886,774,12762,48,0.048,72.99,24.44
Kidney,Brazil,Female,2007,0.8202655703,0.8082842174,769,13405,52,0.044,71.36,24.57
Kidney,Brazil,Female,2008,0.8527275714,0.8595699992,826,14010,54,0.051,72.68,24.26
Kidney,Brazil,Female,2009,0.917298352,0.9515594781,923,13025,52,0.054,75.06,24.49
Kidney,Brazil,Female,2010,0.8758764137,0.9299229482,910,14881,56,0.046,71.52,24.75
Kidney,Brazil,Female,2011,0.824574517,0.9189680425,907,15650,56,0.052,73.36,24.27
Kidney,Brazil,Female,2012,0.9111134625,1.028702823,1024,16807,56,0.041,70.3,24.71
Kidney,Brazil,Female,2013,0.8968190024,1.036922732,1041,17487,57,0.048,72.43,24.59
Kidney,Brazil,Female,2014,0.8862319973,1.05584877,1069,18286,57,0.045,72.16,24.67
Kidney,Brazil,Female,2015,0.9583736905,1.185251028,1210,17381,57,0.043,71.29,25.15
Kidney,Brazil,Female,2016,0.9397331426,1.1981532,1233,16224,57,0.044,71.02,25.04
Kidney,Brazil,Female,2017,0.9557066383,1.248773809,1295,16789,59,0.046,71.34,24.85
Kidney,Brazil,Female,2018,0.9550247997,1.271388405,1328,16025,57,0.047,72.95,24.65
Kidney,Brazil,Female,2019,0.9414600007,1.31400388,1382,15937,58,0.043,71.36,25.08
Kidney,Brazil,Female,2020,0.9206378646,1.304146047,1380,15233,61,0.045,70.64,24.61
Kidney,Brazil,Female,2021,0.8591669413,1.249131945,1328,17354,62,0.045,70.83,24.48
Bladder,Brazil,Female,2000,0.8236508764,0.6726550439,589,11920,36,0.051,75.16,23.98
Bladder,Brazil,Female,2001,0.853205535,0.7211636232,640,11983,38,0.045,73.57,24.4
Bladder,Brazil,Female,2002,0.9378026765,0.7976476936,717,12054,40,0.046,72.86,24.67
Bladder,Brazil,Female,2003,0.8749591597,0.7780805735,708,11867,44,0.044,72.02,24.55
Bladder,Brazil,Female,2004,0.8831237193,0.7907509339,728,12599,46,0.049,73.07,24.35
Bladder,Brazil,Female,2005,0.9227993883,0.868807468,809,12568,46,0.047,72.42,24.63
Bladder,Brazil,Female,2006,0.8590505964,0.8200198847,772,12762,48,0.048,72.99,24.44
Bladder,Brazil,Female,2007,0.8986683484,0.8892177476,846,13405,52,0.044,71.36,24.57
Bladder,Brazil,Female,2008,0.8654771322,0.8949518151,860,14010,54,0.051,72.68,24.26
Bladder,Brazil,Female,2009,0.8705691615,0.939188174,911,13025,52,0.054,75.06,24.49
Bladder,Brazil,Female,2010,0.8529760074,0.958535962,938,14881,56,0.046,71.52,24.75
Bladder,Brazil,Female,2011,0.8770808315,1.012182,999,15650,56,0.052,73.36,24.27
Bladder,Brazil,Female,2012,0.8857010299,1.06989112,1065,16807,56,0.041,70.3,24.71
Bladder,Brazil,Female,2013,0.8715361428,1.094695564,1099,17487,57,0.048,72.43,24.59
Bladder,Brazil,Female,2014,0.9319269208,1.201040322,1216,18286,57,0.045,72.16,24.67
Bladder,Brazil,Female,2015,0.9013473375,1.214637417,1240,17381,57,0.043,71.29,25.15
Bladder,Brazil,Female,2016,0.8639906078,1.206898844,1242,16224,57,0.044,71.02,25.04
Bladder,Brazil,Female,2017,0.897856522,1.286381669,1334,16789,59,0.046,71.34,24.85
Bladder,Brazil,Female,2018,0.9068177304,1.366168113,1427,16025,57,0.047,72.95,24.65
Bladder,Brazil,Female,2019,0.8660817083,1.333019855,1402,15937,58,0.043,71.36,25.08
Bladder,Brazil,Female,2020,0.9020836419,1.415659984,1498,15233,61,0.045,70.64,24.61
Bladder,Brazil,Female,2021,0.9386392003,1.508740693,1604,17354,62,0.045,70.83,24.48
Brain and central nervous system,Brazil,Female,2000,3.072259594,2.703182494,2367,11920,36,0.051,75.16,23.98
Brain and central nervous system,Brazil,Female,2001,3.102185877,2.785494495,2472,11983,38,0.045,73.57,24.4
Brain and central nervous system,Brazil,Female,2002,3.141156004,2.862409366,2573,12054,40,0.046,72.86,24.67
Brain and central nervous system,Brazil,Female,2003,3.258798672,3.004621876,2734,11867,44,0.044,72.02,24.55
Brain and central nervous system,Brazil,Female,2004,3.283192379,3.08153901,2837,12599,46,0.049,73.07,24.35
Brain and central nervous system,Brazil,Female,2005,3.386190516,3.232522224,3010,12568,46,0.047,72.42,24.63
Brain and central nervous system,Brazil,Female,2006,3.439376435,3.337438443,3142,12762,48,0.048,72.99,24.44
Brain and central nervous system,Brazil,Female,2007,3.448101215,3.427587559,3261,13405,52,0.044,71.36,24.57
Brain and central nervous system,Brazil,Female,2008,3.413697594,3.454930263,3320,14010,54,0.051,72.68,24.26
Brain and central nervous system,Brazil,Female,2009,3.476273966,3.58974009,3482,13025,52,0.054,75.06,24.49
Brain and central nervous system,Brazil,Female,2010,3.575865758,3.769764567,3689,14881,56,0.046,71.52,24.75
Brain and central nervous system,Brazil,Female,2011,3.466490594,3.737677077,3689,15650,56,0.052,73.36,24.27
Brain and central nervous system,Brazil,Female,2012,3.610816223,3.977182106,3959,16807,56,0.041,70.3,24.71
Brain and central nervous system,Brazil,Female,2013,3.564086281,3.967399847,3983,17487,57,0.048,72.43,24.59
Brain and central nervous system,Brazil,Female,2014,3.585266864,4.124625317,4176,18286,57,0.045,72.16,24.67
Brain and central nervous system,Brazil,Female,2015,3.5851849,4.226742303,4315,17381,57,0.043,71.29,25.15
Brain and central nervous system,Brazil,Female,2016,3.515481084,4.218315524,4341,16224,57,0.044,71.02,25.04
Brain and central nervous system,Brazil,Female,2017,3.467527349,4.242938038,4400,16789,59,0.046,71.34,24.85
Brain and central nervous system,Brazil,Female,2018,3.448431126,4.313912767,4506,16025,57,0.047,72.95,24.65
Brain and central nervous system,Brazil,Female,2019,3.484658548,4.432623797,4662,15937,58,0.043,71.36,25.08
Brain and central nervous system,Brazil,Female,2020,3.301927383,4.315967389,4567,15233,61,0.045,70.64,24.61
Brain and central nervous system,Brazil,Female,2021,3.331744975,4.407705041,4686,17354,62,0.045,70.83,24.48
Thyroid,Brazil,Female,2000,0.3808403547,0.3117738998,273,11920,36,0.051,75.16,23.98
Thyroid,Brazil,Female,2001,0.4557153474,0.3831181748,340,11983,38,0.045,73.57,24.4
Thyroid,Brazil,Female,2002,0.3861906967,0.3381937222,304,12054,40,0.046,72.86,24.67
Thyroid,Brazil,Female,2003,0.3782801042,0.331893126,302,11867,44,0.044,72.02,24.55
Thyroid,Brazil,Female,2004,0.4022834503,0.3682205585,339,12599,46,0.049,73.07,24.35
Thyroid,Brazil,Female,2005,0.4118777754,0.3833921707,357,12568,46,0.047,72.42,24.63
Thyroid,Brazil,Female,2006,0.408190876,0.401512327,378,12762,48,0.048,72.99,24.44
Thyroid,Brazil,Female,2007,0.4114314498,0.4067698207,387,13405,52,0.044,71.36,24.57
Thyroid,Brazil,Female,2008,0.3783899566,0.3912812587,376,14010,54,0.051,72.68,24.26
Thyroid,Brazil,Female,2009,0.3611960332,0.3876341969,376,13025,52,0.054,75.06,24.49
Thyroid,Brazil,Female,2010,0.3880733399,0.4261295268,417,14881,56,0.046,71.52,24.75
Thyroid,Brazil,Female,2011,0.3751674474,0.4316211533,426,15650,56,0.052,73.36,24.27
Thyroid,Brazil,Female,2012,0.3621612807,0.4269518552,425,16807,56,0.041,70.3,24.71
Thyroid,Brazil,Female,2013,0.3702885013,0.4572022419,459,17487,57,0.048,72.43,24.59
Thyroid,Brazil,Female,2014,0.3998841078,0.5066888859,513,18286,57,0.045,72.16,24.67
Thyroid,Brazil,Female,2015,0.3852568435,0.4985890688,509,17381,57,0.043,71.29,25.15
Thyroid,Brazil,Female,2016,0.3611739452,0.4878125761,502,16224,57,0.044,71.02,25.04
Thyroid,Brazil,Female,2017,0.3710254156,0.5072239564,526,16789,59,0.046,71.34,24.85
Thyroid,Brazil,Female,2018,0.3832748718,0.5418718655,566,16025,57,0.047,72.95,24.65
Thyroid,Brazil,Female,2019,0.3643810334,0.5429060893,571,15937,58,0.043,71.36,25.08
Thyroid,Brazil,Female,2020,0.3435576255,0.5188233187,549,15233,61,0.045,70.64,24.61
Thyroid,Brazil,Female,2021,0.3505916788,0.5370891119,571,17354,62,0.045,70.83,24.48
Hodgkin lymphoma,Brazil,Female,2000,0.2030702547,0.1895768035,166,11920,36,0.051,75.16,23.98
Hodgkin lymphoma,Brazil,Female,2001,0.2127620559,0.2017004509,179,11983,38,0.045,73.57,24.4
Hodgkin lymphoma,Brazil,Female,2002,0.1845021378,0.1779966959,160,12054,40,0.046,72.86,24.67
Hodgkin lymphoma,Brazil,Female,2003,0.1824571471,0.1846292886,168,11867,44,0.044,72.02,24.55
Hodgkin lymphoma,Brazil,Female,2004,0.1982489829,0.1966015371,181,12599,46,0.049,73.07,24.35
Hodgkin lymphoma,Brazil,Female,2005,0.2054129637,0.2072680363,193,12568,46,0.047,72.42,24.63
Hodgkin lymphoma,Brazil,Female,2006,0.204452093,0.2103159808,198,12762,48,0.048,72.99,24.44
Hodgkin lymphoma,Brazil,Female,2007,0.1722061027,0.180786587,172,13405,52,0.044,71.36,24.57
Hodgkin lymphoma,Brazil,Female,2008,0.2018682504,0.2185347456,210,14010,54,0.051,72.68,24.26
Hodgkin lymphoma,Brazil,Female,2009,0.1928075924,0.2041265186,198,13025,52,0.054,75.06,24.49
Hodgkin lymphoma,Brazil,Female,2010,0.209155088,0.227882217,223,14881,56,0.046,71.52,24.75
