Cancer label,Country,Sex,Year,ASR (World),Crude rate,Total incidence,CO2_Emissions,PM2.5,Precipitation,Humidity,Temperature
Larynx,Mexico,Female,2018,0.1451711446,0.1626711249,104,63019,45,0.034,63.25,20.89
Larynx,Mexico,Female,2019,0.1452658422,0.1641413329,106,63452,46,0.03,61.82,21.33
Larynx,Mexico,Female,2020,0.106194977,0.1258371643,82,56506,41,0.031,60.72,21.43
Larynx,Mexico,Female,2021,0.1023803953,0.1279154939,84,60217,40,0.034,60.63,21.06
Larynx,Mexico,Female,2022,0.1100022505,0.1313973202,87,66606,42,0.03,60.92,20.91
Colorectum,Mexico,Female,2000,3.22207745,2.585914277,1305,55278,50,0.029,60.87,20.65
Colorectum,Mexico,Female,2001,3.338093363,2.713002644,1390,54841,48,0.03,62.25,20.54
Colorectum,Mexico,Female,2002,3.184452498,2.643545838,1374,56682,48,0.03,61.85,20.72
Colorectum,Mexico,Female,2003,3.397044355,2.882012404,1519,58089,48,0.031,61.38,20.79
Colorectum,Mexico,Female,2004,3.444693772,2.994630936,1600,60611,49,0.03,63.32,20.36
Colorectum,Mexico,Female,2005,3.439208009,3.065458518,1660,61913,50,0.03,61.02,20.9
Colorectum,Mexico,Female,2006,3.408708501,3.0682011,1684,65270,52,0.033,61.76,20.82
Colorectum,Mexico,Female,2007,3.61227463,3.322218843,1849,65304,50,0.033,62.0,20.64
Colorectum,Mexico,Female,2008,3.68686822,3.435859712,1940,65454,50,0.035,60.01,20.57
Colorectum,Mexico,Female,2009,3.167091133,3.021734229,1731,63301,46,0.029,60.69,21.07
Colorectum,Mexico,Female,2010,3.401515792,3.255854774,1892,65933,49,0.037,61.21,20.34
Colorectum,Mexico,Female,2011,3.523955475,3.410338609,2010,67101,49,0.03,58.31,21.07
Colorectum,Mexico,Female,2012,3.715620689,3.673523998,2195,68969,47,0.03,60.84,20.96
Colorectum,Mexico,Female,2013,3.873903404,3.889520057,2355,66433,47,0.039,61.21,20.78
Colorectum,Mexico,Female,2014,4.023049171,4.113660706,2522,63776,45,0.035,62.42,20.81
Colorectum,Mexico,Female,2015,4.246981703,4.417293473,2739,66096,46,0.035,65.27,20.99
Colorectum,Mexico,Female,2016,4.183096157,4.431980954,2777,66186,44,0.034,62.76,21.06
Colorectum,Mexico,Female,2017,4.321698933,4.676682272,2960,67617,47,0.033,60.91,21.12
Colorectum,Mexico,Female,2018,4.231161631,4.686179715,2996,63019,45,0.034,63.25,20.89
Colorectum,Mexico,Female,2019,4.386123918,4.922691484,3179,63452,46,0.03,61.82,21.33
Colorectum,Mexico,Female,2020,4.372099863,5.044228771,3287,56506,41,0.031,60.72,21.43
Colorectum,Mexico,Female,2021,4.579576262,5.349608692,3513,60217,40,0.034,60.63,21.06
Colorectum,Mexico,Female,2022,4.424214673,5.258913435,3482,66606,42,0.03,60.92,20.91
Lung,Mexico,Female,2000,5.218774321,3.98290245,2010,55278,50,0.029,60.87,20.65
Lung,Mexico,Female,2001,4.971279767,3.901649126,1999,54841,48,0.03,62.25,20.54
Lung,Mexico,Female,2002,5.159666781,4.115389044,2139,56682,48,0.03,61.85,20.72
Lung,Mexico,Female,2003,4.930634744,4.048857453,2134,58089,48,0.031,61.38,20.79
Lung,Mexico,Female,2004,4.906096675,4.173766866,2230,60611,49,0.03,63.32,20.36
Lung,Mexico,Female,2005,4.69285964,4.101435764,2221,61913,50,0.03,61.02,20.9
Lung,Mexico,Female,2006,4.743586732,4.16138439,2284,65270,52,0.033,61.76,20.82
Lung,Mexico,Female,2007,4.342697025,3.952883426,2200,65304,50,0.033,62.0,20.64
Lung,Mexico,Female,2008,4.302615536,3.976033533,2245,65454,50,0.035,60.01,20.57
Lung,Mexico,Female,2009,4.166020467,3.896308954,2232,63301,46,0.029,60.69,21.07
Lung,Mexico,Female,2010,4.164538807,4.011309449,2331,65933,49,0.037,61.21,20.34
Lung,Mexico,Female,2011,4.160000847,4.033022326,2377,67101,49,0.03,58.31,21.07
Lung,Mexico,Female,2012,3.733968887,3.675197585,2196,68969,47,0.03,60.84,20.96
Lung,Mexico,Female,2013,3.883750505,3.89447486,2358,66433,47,0.039,61.21,20.78
Lung,Mexico,Female,2014,3.888038859,3.991327418,2447,63776,45,0.035,62.42,20.81
Lung,Mexico,Female,2015,3.936900107,4.094745575,2539,66096,46,0.035,65.27,20.99
Lung,Mexico,Female,2016,3.966121128,4.195778872,2629,66186,44,0.034,62.76,21.06
Lung,Mexico,Female,2017,3.866880032,4.193214442,2654,67617,47,0.033,60.91,21.12
Lung,Mexico,Female,2018,3.83941508,4.265424593,2727,63019,45,0.034,63.25,20.89
Lung,Mexico,Female,2019,3.611806399,4.112824341,2656,63452,46,0.03,61.82,21.33
Lung,Mexico,Female,2020,3.538168501,4.117330633,2683,56506,41,0.031,60.72,21.43
Lung,Mexico,Female,2021,3.453000461,4.107001037,2697,60217,40,0.034,60.63,21.06
Lung,Mexico,Female,2022,3.280207645,3.935878349,2606,66606,42,0.03,60.92,20.91
Melanoma of skin,Mexico,Female,2000,0.3892205387,0.3210100482,162,55278,50,0.029,60.87,20.65
Melanoma of skin,Mexico,Female,2001,0.4464818696,0.3630348862,186,54841,48,0.03,62.25,20.54
Melanoma of skin,Mexico,Female,2002,0.4073943748,0.3424680925,178,56682,48,0.03,61.85,20.72
Melanoma of skin,Mexico,Female,2003,0.3482122036,0.3016721345,159,58089,48,0.031,61.38,20.79
Melanoma of skin,Mexico,Female,2004,0.3976416965,0.3574840679,191,60611,49,0.03,63.32,20.36
Melanoma of skin,Mexico,Female,2005,0.4029175283,0.358252381,194,61913,50,0.03,61.02,20.9
Melanoma of skin,Mexico,Female,2006,0.3881991823,0.3607504856,198,65270,52,0.033,61.76,20.82
Melanoma of skin,Mexico,Female,2007,0.3973544633,0.3737271603,208,65304,50,0.033,62.0,20.64
Melanoma of skin,Mexico,Female,2008,0.4218791652,0.3984888841,225,65454,50,0.035,60.01,20.57
Melanoma of skin,Mexico,Female,2009,0.416169012,0.3892817638,223,63301,46,0.029,60.69,21.07
Melanoma of skin,Mexico,Female,2010,0.4049002205,0.3940754457,229,65933,49,0.037,61.21,20.34
Melanoma of skin,Mexico,Female,2011,0.4180591473,0.4207780971,248,67101,49,0.03,58.31,21.07
Melanoma of skin,Mexico,Female,2012,0.431781682,0.4401534449,263,68969,47,0.03,60.84,20.96
Melanoma of skin,Mexico,Female,2013,0.4307684737,0.4343710298,263,66433,47,0.039,61.21,20.78
Melanoma of skin,Mexico,Female,2014,0.4194562667,0.4338753957,266,63776,45,0.035,62.42,20.81
Melanoma of skin,Mexico,Female,2015,0.4783723176,0.5112384195,317,66096,46,0.035,65.27,20.99
Melanoma of skin,Mexico,Female,2016,0.4603981817,0.4851718438,304,66186,44,0.034,62.76,21.06
Melanoma of skin,Mexico,Female,2017,0.3864748892,0.4392289431,278,67617,47,0.033,60.91,21.12
Melanoma of skin,Mexico,Female,2018,0.4959311293,0.5568357738,356,63019,45,0.034,63.25,20.89
Melanoma of skin,Mexico,Female,2019,0.4532547175,0.5249425647,339,63452,46,0.03,61.82,21.33
Melanoma of skin,Mexico,Female,2020,0.3906188989,0.4634490687,302,56506,41,0.031,60.72,21.43
Melanoma of skin,Mexico,Female,2021,0.4613245593,0.5375496351,353,60217,40,0.034,60.63,21.06
Melanoma of skin,Mexico,Female,2022,0.4717944595,0.5693883875,377,66606,42,0.03,60.92,20.91
Breast,Mexico,Female,2000,8.896127115,6.862085166,3463,55278,50,0.029,60.87,20.65
Breast,Mexico,Female,2001,8.811056997,6.971831255,3572,54841,48,0.03,62.25,20.54
Breast,Mexico,Female,2002,9.140825759,7.372683879,3832,56682,48,0.03,61.85,20.72
Breast,Mexico,Female,2003,8.878900194,7.342585915,3870,58089,48,0.031,61.38,20.79
Breast,Mexico,Female,2004,9.23001151,7.782297144,4158,60611,49,0.03,63.32,20.36
Breast,Mexico,Female,2005,9.088932291,7.78552597,4216,61913,50,0.03,61.02,20.9
Breast,Mexico,Female,2006,9.281945462,8.105954094,4449,65270,52,0.033,61.76,20.82
Breast,Mexico,Female,2007,9.09091226,8.110598085,4514,65304,50,0.033,62.0,20.64
Breast,Mexico,Female,2008,9.492496285,8.566625477,4837,65454,50,0.035,60.01,20.57
Breast,Mexico,Female,2009,9.117948802,8.384396016,4803,63301,46,0.029,60.69,21.07
Breast,Mexico,Female,2010,9.138093737,8.545758354,4966,65933,49,0.037,61.21,20.34
Breast,Mexico,Female,2011,9.246260438,8.7328422,5147,67101,49,0.03,58.31,21.07
Breast,Mexico,Female,2012,9.616605427,9.246569516,5525,68969,47,0.03,60.84,20.96
Breast,Mexico,Female,2013,9.033110319,8.814593862,5337,66433,47,0.039,61.21,20.78
Breast,Mexico,Female,2014,9.613635319,9.615396457,5895,63776,45,0.035,62.42,20.81
Breast,Mexico,Female,2015,9.838636968,9.947377197,6168,66096,46,0.035,65.27,20.99
Breast,Mexico,Female,2016,10.13355999,10.45034616,6548,66186,44,0.034,62.76,21.06
Breast,Mexico,Female,2017,10.14381713,10.67263133,6755,67617,47,0.033,60.91,21.12
Breast,Mexico,Female,2018,10.32618884,11.1132533,7105,63019,45,0.034,63.25,20.89
Breast,Mexico,Female,2019,10.37458676,11.41401665,7371,63452,46,0.03,61.82,21.33
Breast,Mexico,Female,2020,10.56807282,11.79339766,7685,56506,41,0.031,60.72,21.43
Breast,Mexico,Female,2021,10.28266804,11.7057905,7687,60217,40,0.034,60.63,21.06
Breast,Mexico,Female,2022,9.927216949,11.51463413,7624,66606,42,0.03,60.92,20.91
Uterus,Mexico,Female,2000,13.28158392,10.28619235,5191,55278,50,0.029,60.87,20.65
Uterus,Mexico,Female,2001,12.55682328,9.94442336,5095,54841,48,0.03,62.25,20.54
Uterus,Mexico,Female,2002,11.6441368,9.406328676,4889,56682,48,0.03,61.85,20.72
Uterus,Mexico,Female,2003,11.25944235,9.332863079,4919,58089,48,0.031,61.38,20.79
Uterus,Mexico,Female,2004,10.71303371,9.056886936,4839,60611,49,0.03,63.32,20.36
Uterus,Mexico,Female,2005,10.53264994,9.048642613,4900,61913,50,0.03,61.02,20.9
Uterus,Mexico,Female,2006,9.81024853,8.648901794,4747,65270,52,0.033,61.76,20.82
Uterus,Mexico,Female,2007,9.124194083,8.132159267,4526,65304,50,0.033,62.0,20.64
Uterus,Mexico,Female,2008,8.910100643,8.146883853,4600,65454,50,0.035,60.01,20.57
Uterus,Mexico,Female,2009,8.995839547,8.281402186,4744,63301,46,0.029,60.69,21.07
Uterus,Mexico,Female,2010,8.472893256,7.931413664,4609,65933,49,0.037,61.21,20.34
Uterus,Mexico,Female,2011,8.10749166,7.767427937,4578,67101,49,0.03,58.31,21.07
Uterus,Mexico,Female,2012,7.843581044,7.62988424,4559,68969,47,0.03,60.84,20.96
Uterus,Mexico,Female,2013,7.571871256,7.46853915,4522,66433,47,0.039,61.21,20.78
Uterus,Mexico,Female,2014,8.044632822,8.069103693,4947,63776,45,0.035,62.42,20.81
Uterus,Mexico,Female,2015,7.755383376,7.925001872,4914,66096,46,0.035,65.27,20.99
Uterus,Mexico,Female,2016,7.716829241,8.038850582,5037,66186,44,0.034,62.76,21.06
Uterus,Mexico,Female,2017,7.605161033,8.07833664,5113,67617,47,0.033,60.91,21.12
Uterus,Mexico,Female,2018,7.577436678,8.188301337,5235,63019,45,0.034,63.25,20.89
Uterus,Mexico,Female,2019,7.3436426,8.083186394,5220,63452,46,0.03,61.82,21.33
Uterus,Mexico,Female,2020,7.506350353,8.429555412,5493,56506,41,0.031,60.72,21.43
Uterus,Mexico,Female,2021,7.432891301,8.46069624,5556,60217,40,0.034,60.63,21.06
Uterus,Mexico,Female,2022,7.38911864,8.539315498,5654,66606,42,0.03,60.92,20.91
Cervix uteri,Mexico,Female,2000,11.78405965,9.144823287,4615,55278,50,0.029,60.87,20.65
Cervix uteri,Mexico,Female,2001,11.04545871,8.767487681,4492,54841,48,0.03,62.25,20.54
Cervix uteri,Mexico,Female,2002,10.24307509,8.296193342,4312,56682,48,0.03,61.85,20.72
Cervix uteri,Mexico,Female,2003,9.850139595,8.192580357,4318,58089,48,0.031,61.38,20.79
Cervix uteri,Mexico,Female,2004,9.362925572,7.922670469,4233,60611,49,0.03,63.32,20.36
Cervix uteri,Mexico,Female,2005,9.140958173,7.877859058,4266,61913,50,0.03,61.02,20.9
Cervix uteri,Mexico,Female,2006,8.512293397,7.524744978,4130,65270,52,0.033,61.76,20.82
Cervix uteri,Mexico,Female,2007,7.938055831,7.09183222,3947,65304,50,0.033,62.0,20.64
Cervix uteri,Mexico,Female,2008,7.660566252,7.038199224,3974,65454,50,0.035,60.01,20.57
Cervix uteri,Mexico,Female,2009,7.586433053,7.021037013,4022,63301,46,0.029,60.69,21.07
Cervix uteri,Mexico,Female,2010,7.049256015,6.649377825,3864,65933,49,0.037,61.21,20.34
Cervix uteri,Mexico,Female,2011,6.781006361,6.527150562,3847,67101,49,0.03,58.31,21.07
Cervix uteri,Mexico,Female,2012,6.424975416,6.287667271,3757,68969,47,0.03,60.84,20.96
Cervix uteri,Mexico,Female,2013,6.14134039,6.099362026,3693,66433,47,0.039,61.21,20.78
Cervix uteri,Mexico,Female,2014,6.424606063,6.498344272,3984,63776,45,0.035,62.42,20.81
Cervix uteri,Mexico,Female,2015,6.109427727,6.288071286,3899,66096,46,0.035,65.27,20.99
Cervix uteri,Mexico,Female,2016,6.033744282,6.340749129,3973,66186,44,0.034,62.76,21.06
Cervix uteri,Mexico,Female,2017,5.827598745,6.240842896,3950,67617,47,0.033,60.91,21.12
Cervix uteri,Mexico,Female,2018,5.836958188,6.341045582,4054,63019,45,0.034,63.25,20.89
Cervix uteri,Mexico,Female,2019,5.445320012,6.043807758,3903,63452,46,0.03,61.82,21.33
Cervix uteri,Mexico,Female,2020,5.61487948,6.347103802,4136,56506,41,0.031,60.72,21.43
Cervix uteri,Mexico,Female,2021,5.503479136,6.295269664,4134,60217,40,0.034,60.63,21.06
Cervix uteri,Mexico,Female,2022,5.359302547,6.227024725,4123,66606,42,0.03,60.92,20.91
Corpus uteri,Mexico,Female,2000,0.5471726694,0.4002717885,202,55278,50,0.029,60.87,20.65
Corpus uteri,Mexico,Female,2001,0.6312517352,0.4723357121,242,54841,48,0.03,62.25,20.54
Corpus uteri,Mexico,Female,2002,0.5932932596,0.4559827973,237,56682,48,0.03,61.85,20.72
Corpus uteri,Mexico,Female,2003,0.585691365,0.4705326374,248,58089,48,0.031,61.38,20.79
Corpus uteri,Mexico,Female,2004,0.5814402454,0.4772693054,255,60611,49,0.03,63.32,20.36
Corpus uteri,Mexico,Female,2005,0.6723474399,0.5429185568,294,61913,50,0.03,61.02,20.9
Corpus uteri,Mexico,Female,2006,0.6313066369,0.535659812,294,65270,52,0.033,61.76,20.82
Corpus uteri,Mexico,Female,2007,0.5823306239,0.4959071935,276,65304,50,0.033,62.0,20.64
Corpus uteri,Mexico,Female,2008,0.678622891,0.5897635485,333,65454,50,0.035,60.01,20.57
Corpus uteri,Mexico,Female,2009,0.773105659,0.6755696977,387,63301,46,0.029,60.69,21.07
Corpus uteri,Mexico,Female,2010,0.8253933857,0.7227584593,420,65933,49,0.037,61.21,20.34
Corpus uteri,Mexico,Female,2011,0.7377283742,0.6684942349,394,67101,49,0.03,58.31,21.07
Corpus uteri,Mexico,Female,2012,0.8454704777,0.7815652424,467,68969,47,0.03,60.84,20.96
Corpus uteri,Mexico,Female,2013,0.9017939546,0.8522260508,516,66433,47,0.039,61.21,20.78
Corpus uteri,Mexico,Female,2014,1.082102321,1.025968511,629,63776,45,0.035,62.42,20.81
Corpus uteri,Mexico,Female,2015,1.128220346,1.107952032,687,66096,46,0.035,65.27,20.99
Corpus uteri,Mexico,Female,2016,1.131342509,1.125151809,705,66186,44,0.034,62.76,21.06
Corpus uteri,Mexico,Female,2017,1.23780516,1.267128102,802,67617,47,0.033,60.91,21.12
Corpus uteri,Mexico,Female,2018,1.213125396,1.271650236,813,63019,45,0.034,63.25,20.89
Corpus uteri,Mexico,Female,2019,1.34256079,1.427719896,922,63452,46,0.03,61.82,21.33
Corpus uteri,Mexico,Female,2020,1.268865766,1.384208808,902,56506,41,0.031,60.72,21.43
Corpus uteri,Mexico,Female,2021,1.223565967,1.362909132,895,60217,40,0.034,60.63,21.06
Corpus uteri,Mexico,Female,2022,1.387036852,1.567705958,1038,66606,42,0.03,60.92,20.91
Ovary,Mexico,Female,2000,3.031386525,2.286701208,1154,55278,50,0.029,60.87,20.65
Ovary,Mexico,Female,2001,3.117524254,2.453413182,1257,54841,48,0.03,62.25,20.54
Ovary,Mexico,Female,2002,3.209735305,2.549270913,1325,56682,48,0.03,61.85,20.72
Ovary,Mexico,Female,2003,3.27625694,2.646746086,1395,58089,48,0.031,61.38,20.79
Ovary,Mexico,Female,2004,3.243754599,2.697039486,1441,60611,49,0.03,63.32,20.36
Ovary,Mexico,Female,2005,3.238681896,2.749679357,1489,61913,50,0.03,61.02,20.9
Ovary,Mexico,Female,2006,3.46661223,2.980746437,1636,65270,52,0.033,61.76,20.82
Ovary,Mexico,Female,2007,3.310496091,2.91974344,1625,65304,50,0.033,62.0,20.64
Ovary,Mexico,Female,2008,3.343836877,2.982467915,1684,65454,50,0.035,60.01,20.57
Ovary,Mexico,Female,2009,3.309261154,3.009514622,1724,63301,46,0.029,60.69,21.07
Ovary,Mexico,Female,2010,3.351700373,3.118186496,1812,65933,49,0.037,61.21,20.34
Ovary,Mexico,Female,2011,3.591617918,3.362831405,1982,67101,49,0.03,58.31,21.07
Ovary,Mexico,Female,2012,3.453625992,3.295293281,1969,68969,47,0.03,60.84,20.96
Ovary,Mexico,Female,2013,3.434496559,3.339536966,2022,66433,47,0.039,61.21,20.78
Ovary,Mexico,Female,2014,3.730379747,3.668367537,2249,63776,45,0.035,62.42,20.81
Ovary,Mexico,Female,2015,3.757140354,3.772197676,2339,66096,46,0.035,65.27,20.99
Ovary,Mexico,Female,2016,3.953480591,4.093637432,2565,66186,44,0.034,62.76,21.06
Ovary,Mexico,Female,2017,3.884612772,4.043118221,2559,67617,47,0.033,60.91,21.12
Ovary,Mexico,Female,2018,3.780998296,4.026110342,2574,63019,45,0.034,63.25,20.89
Ovary,Mexico,Female,2019,4.024708899,4.396200416,2839,63452,46,0.03,61.82,21.33
Ovary,Mexico,Female,2020,3.993010481,4.398162354,2866,56506,41,0.031,60.72,21.43
Ovary,Mexico,Female,2021,3.898218432,4.384151273,2879,60217,40,0.034,60.63,21.06
Ovary,Mexico,Female,2022,3.932350016,4.497715167,2978,66606,42,0.03,60.92,20.91
Oesophagus,Mexico,Female,2000,0.5348643317,0.4319764846,218,55278,50,0.029,60.87,20.65
Oesophagus,Mexico,Female,2001,0.5139388822,0.4137816982,212,54841,48,0.03,62.25,20.54
Oesophagus,Mexico,Female,2002,0.5158048498,0.4271231266,222,56682,48,0.03,61.85,20.72
Oesophagus,Mexico,Female,2003,0.5466580144,0.4819164916,254,58089,48,0.031,61.38,20.79
Oesophagus,Mexico,Female,2004,0.5213978468,0.4398364187,235,60611,49,0.03,63.32,20.36
Oesophagus,Mexico,Female,2005,0.5064050288,0.4395054983,238,61913,50,0.03,61.02,20.9
Oesophagus,Mexico,Female,2006,0.4859724106,0.4409172602,242,65270,52,0.033,61.76,20.82
Oesophagus,Mexico,Female,2007,0.5025375721,0.4617686548,257,65304,50,0.033,62.0,20.64
Oesophagus,Mexico,Female,2008,0.4321275937,0.4002599458,226,65454,50,0.035,60.01,20.57
Oesophagus,Mexico,Female,2009,0.4111210605,0.3910274219,224,63301,46,0.029,60.69,21.07
Oesophagus,Mexico,Female,2010,0.4729986359,0.4543053173,264,65933,49,0.037,61.21,20.34
Oesophagus,Mexico,Female,2011,0.3671193731,0.3630907773,214,67101,49,0.03,58.31,21.07
Oesophagus,Mexico,Female,2012,0.3721019614,0.3715363679,222,68969,47,0.03,60.84,20.96
Oesophagus,Mexico,Female,2013,0.3852211525,0.3980358105,241,66433,47,0.039,61.21,20.78
Oesophagus,Mexico,Female,2014,0.3882312909,0.3947287434,242,63776,45,0.035,62.42,20.81
Oesophagus,Mexico,Female,2015,0.3748392852,0.391895697,243,66096,46,0.035,65.27,20.99
Oesophagus,Mexico,Female,2016,0.4471757007,0.4851718438,304,66186,44,0.034,62.76,21.06
Oesophagus,Mexico,Female,2017,0.3835147421,0.4186894601,265,67617,47,0.033,60.91,21.12
Oesophagus,Mexico,Female,2018,0.3306252023,0.3722666128,238,63019,45,0.034,63.25,20.89
Oesophagus,Mexico,Female,2019,0.3318352118,0.385577282,249,63452,46,0.03,61.82,21.33
Oesophagus,Mexico,Female,2020,0.3374284462,0.3943920883,257,56506,41,0.031,60.72,21.43
Oesophagus,Mexico,Female,2021,0.3448797229,0.4157253552,273,60217,40,0.034,60.63,21.06
Oesophagus,Mexico,Female,2022,0.316577561,0.3866403904,256,66606,42,0.03,60.92,20.91
Kidney,Mexico,Female,2000,1.226074132,0.9134915569,461,55278,50,0.029,60.87,20.65
Kidney,Mexico,Female,2001,1.380469731,1.050068649,538,54841,48,0.03,62.25,20.54
Kidney,Mexico,Female,2002,1.223628881,0.9696849361,504,56682,48,0.03,61.85,20.72
Kidney,Mexico,Female,2003,1.309259744,1.056801125,557,58089,48,0.031,61.38,20.79
Kidney,Mexico,Female,2004,1.348766297,1.098655224,587,60611,49,0.03,63.32,20.36
Kidney,Mexico,Female,2005,1.301224635,1.087683775,589,61913,50,0.03,61.02,20.9
Kidney,Mexico,Female,2006,1.34208459,1.175172037,645,65270,52,0.033,61.76,20.82
Kidney,Mexico,Female,2007,1.349057289,1.184068263,659,65304,50,0.033,62.0,20.64
Kidney,Mexico,Female,2008,1.310499438,1.170671788,661,65454,50,0.035,60.01,20.57
Kidney,Mexico,Female,2009,1.253338551,1.127695154,646,63301,46,0.029,60.69,21.07
Kidney,Mexico,Female,2010,1.299309612,1.2132017,705,65933,49,0.037,61.21,20.34
Kidney,Mexico,Female,2011,1.300688726,1.197860228,706,67101,49,0.03,58.31,21.07
Kidney,Mexico,Female,2012,1.253455128,1.194941291,714,68969,47,0.03,60.84,20.96
Kidney,Mexico,Female,2013,1.344435435,1.294855085,784,66433,47,0.039,61.21,20.78
Kidney,Mexico,Female,2014,1.382326768,1.347297281,826,63776,45,0.035,62.42,20.81
Kidney,Mexico,Female,2015,1.415509783,1.420823494,881,66096,46,0.035,65.27,20.99
Kidney,Mexico,Female,2016,1.413636708,1.463495331,917,66186,44,0.034,62.76,21.06
Kidney,Mexico,Female,2017,1.28336566,1.344546153,851,67617,47,0.033,60.91,21.12
Kidney,Mexico,Female,2018,1.385576217,1.485938161,950,63019,45,0.034,63.25,20.89
Kidney,Mexico,Female,2019,1.481046868,1.639864826,1059,63452,46,0.03,61.82,21.33
Kidney,Mexico,Female,2020,1.35608102,1.51771897,989,56506,41,0.031,60.72,21.43
Kidney,Mexico,Female,2021,1.334897151,1.525849106,1002,60217,40,0.034,60.63,21.06
Kidney,Mexico,Female,2022,1.300150367,1.523906851,1009,66606,42,0.03,60.92,20.91
Bladder,Mexico,Female,2000,0.5455707322,0.4359395716,220,55278,50,0.029,60.87,20.65
Bladder,Mexico,Female,2001,0.5544251937,0.4489141065,230,54841,48,0.03,62.25,20.54
Bladder,Mexico,Female,2002,0.4981157625,0.4386669949,228,56682,48,0.03,61.85,20.72
Bladder,Mexico,Female,2003,0.4911752833,0.428791839,226,58089,48,0.031,61.38,20.79
Bladder,Mexico,Female,2004,0.5338678981,0.4884991714,261,60611,49,0.03,63.32,20.36
Bladder,Mexico,Female,2005,0.5015692118,0.4635121012,251,61913,50,0.03,61.02,20.9
Bladder,Mexico,Female,2006,0.5239435564,0.5046862855,277,65270,52,0.033,61.76,20.82
Bladder,Mexico,Female,2007,0.8175297578,0.7564381466,421,65304,50,0.033,62.0,20.64
Bladder,Mexico,Female,2008,0.7623667034,0.7225931765,408,65454,50,0.035,60.01,20.57
Bladder,Mexico,Female,2009,0.5771934027,0.5638475772,323,63301,46,0.029,60.69,21.07
Bladder,Mexico,Female,2010,0.5125117918,0.5093726284,296,65933,49,0.037,61.21,20.34
Bladder,Mexico,Female,2011,0.6289053862,0.6328638315,373,67101,49,0.03,58.31,21.07
Bladder,Mexico,Female,2012,0.5069503802,0.5204856325,311,68969,47,0.03,60.84,20.96
Bladder,Mexico,Female,2013,0.4369080039,0.4541902402,275,66433,47,0.039,61.21,20.78
Bladder,Mexico,Female,2014,0.5560407316,0.5920931151,363,63776,45,0.035,62.42,20.81
Bladder,Mexico,Female,2015,0.4794780195,0.512851159,318,66096,46,0.035,65.27,20.99
Bladder,Mexico,Female,2016,0.4919418617,0.5378385242,337,66186,44,0.034,62.76,21.06
Bladder,Mexico,Female,2017,0.4458780162,0.5166469942,327,67617,47,0.033,60.91,21.12
Bladder,Mexico,Female,2018,0.4867731368,0.5693489373,364,63019,45,0.034,63.25,20.89
Bladder,Mexico,Female,2019,0.4528945858,0.5435246024,351,63452,46,0.03,61.82,21.33
Bladder,Mexico,Female,2020,0.4368200576,0.5340406487,348,56506,41,0.031,60.72,21.43
Bladder,Mexico,Female,2021,0.4698031298,0.5756197226,378,60217,40,0.034,60.63,21.06
Bladder,Mexico,Female,2022,0.4602317946,0.5905327838,391,66606,42,0.03,60.92,20.91
Brain and central nervous system,Mexico,Female,2000,1.479727992,1.200815366,606,55278,50,0.029,60.87,20.65
Brain and central nervous system,Mexico,Female,2001,1.534021839,1.278429303,655,54841,48,0.03,62.25,20.54
Brain and central nervous system,Mexico,Female,2002,1.572135129,1.333316787,693,56682,48,0.03,61.85,20.72
Brain and central nervous system,Mexico,Female,2003,1.573765419,1.33760286,705,58089,48,0.031,61.38,20.79
Brain and central nervous system,Mexico,Female,2004,1.715204673,1.501058756,802,60611,49,0.03,63.32,20.36
Brain and central nervous system,Mexico,Female,2005,1.687729464,1.497642685,811,61913,50,0.03,61.02,20.9
Brain and central nervous system,Mexico,Female,2006,1.637243299,1.473975469,809,65270,52,0.033,61.76,20.82
Brain and central nervous system,Mexico,Female,2007,1.598830743,1.451786277,808,65304,50,0.033,62.0,20.64
Brain and central nervous system,Mexico,Female,2008,1.699379633,1.549678994,875,65454,50,0.035,60.01,20.57
Brain and central nervous system,Mexico,Female,2009,1.542471174,1.436676644,823,63301,46,0.029,60.69,21.07
Brain and central nervous system,Mexico,Female,2010,1.622603996,1.509188497,877,65933,49,0.037,61.21,20.34
Brain and central nervous system,Mexico,Female,2011,1.618639365,1.525320602,899,67101,49,0.03,58.31,21.07
Brain and central nervous system,Mexico,Female,2012,1.662061416,1.584887119,947,68969,47,0.03,60.84,20.96
Brain and central nervous system,Mexico,Female,2013,1.533247377,1.499653593,908,66433,47,0.039,61.21,20.78
Brain and central nervous system,Mexico,Female,2014,1.683056266,1.649052726,1011,63776,45,0.035,62.42,20.81
Brain and central nervous system,Mexico,Female,2015,1.747742873,1.748209611,1084,66096,46,0.035,65.27,20.99
Brain and central nervous system,Mexico,Female,2016,1.572237602,1.603939812,1005,66186,44,0.034,62.76,21.06
Brain and central nervous system,Mexico,Female,2017,1.641576657,1.693717363,1072,67617,47,0.033,60.91,21.12
Brain and central nervous system,Mexico,Female,2018,1.574206165,1.640788558,1049,63019,45,0.034,63.25,20.89
Brain and central nervous system,Mexico,Female,2019,1.572427228,1.683222914,1087,63452,46,0.03,61.82,21.33
Brain and central nervous system,Mexico,Female,2020,1.594463768,1.72949371,1127,56506,41,0.031,60.72,21.43
Brain and central nervous system,Mexico,Female,2021,1.484982728,1.609603298,1057,60217,40,0.034,60.63,21.06
Brain and central nervous system,Mexico,Female,2022,1.56582376,1.727799245,1144,66606,42,0.03,60.92,20.91
